"competitor_name_unique","company_name_unique","rank","weight","company_uuid","company_founded_on","company_acquired_on","company_closed_on","competitor_uuid","competitor_founded_on","competitor_acquired_on","competitor_closed_on"
"mitratech-holdings-inc","serengeti-law",1,1,"c7f95a60-13f0-713f-983f-96d8c86448ae","2001-01-01","2010-10-05",NA,"bc5d66ae-0180-1ba4-50ea-64e7242a03cf","1987-01-01","2015-09-15",NA
"mitratech-holdings-inc","wolters-kluwer",2,1,"431c4777-ce25-966b-cc9e-b5bd7014ab5e","1836-01-01",NA,NA,"bc5d66ae-0180-1ba4-50ea-64e7242a03cf","1987-01-01","2015-09-15",NA
"mittera-group","iwco-direct",5,1,"8b77b552-30da-7755-6b67-87bcc3ae327a","1969-01-01","2017-12-18",NA,"16be9880-8d7b-4285-87da-4977dea3ff16","2009-01-01",NA,NA
"mittera-group","mct",7,1,"70bd8a86-093d-8926-5812-5de7dac31b9d","2012-06-01",NA,NA,"16be9880-8d7b-4285-87da-4977dea3ff16","2009-01-01",NA,NA
"mittera-group","mspark",6,1,"e9271538-6d8a-4950-a2e0-2b8e1ad300a5","1988-01-01",NA,NA,"16be9880-8d7b-4285-87da-4977dea3ff16","2009-01-01",NA,NA
"mmp","live365",8,1,"cb1524ca-c440-634c-22dd-1c516024de2c","1999-08-01","2018-02-20",NA,"3df7fc4b-013f-8924-448c-0af8c886d05f",NA,NA,NA
"mmp","web-radio",5,1,"0d199b1e-5cc1-42a8-851c-36343acce91c","1995-01-01",NA,NA,"3df7fc4b-013f-8924-448c-0af8c886d05f",NA,NA,NA
"mmp","radioliveonair",6,1,"adf8ba23-ee58-4f2e-ab4b-b735d2e83982",NA,NA,NA,"3df7fc4b-013f-8924-448c-0af8c886d05f",NA,NA,NA
"mmp","dsl-radio",3,1,"684c8f8d-be14-48ef-bd15-468bacc1eeac",NA,NA,NA,"3df7fc4b-013f-8924-448c-0af8c886d05f",NA,NA,NA
"mobeam","eversight",5,1,"af42d8e9-1118-f422-f243-30f3c6b00b13","2013-01-01",NA,NA,"4c1a3835-080b-3770-038f-ac9d14e24838","2010-01-01",NA,NA
"mobeam","koupon-media",1,1,"36b5f1d0-7bc3-1478-e8cc-0dcb018d672a","2011-03-01",NA,NA,"4c1a3835-080b-3770-038f-ac9d14e24838","2010-01-01",NA,NA
"mobeam","zinmobi",5,1,"873e10d2-21fb-6c03-bd4a-0759d3dad3a5","2010-05-01",NA,NA,"4c1a3835-080b-3770-038f-ac9d14e24838","2010-01-01",NA,NA
"mobeam","revtrax",3,1,"9181d815-0ea0-bd56-6b48-a84500156fcc","2008-01-01",NA,NA,"4c1a3835-080b-3770-038f-ac9d14e24838","2010-01-01",NA,NA
"monster","linkedin",5,1,"86da6213-5b43-6419-4047-472102ccf66f","2003-05-05","2016-06-13",NA,"66b01abe-71a4-6943-5d8d-669e2b775998","1994-01-01","2016-08-08",NA
"monster","simply-hired",3,1,"6f2c4d97-2fdf-d8cd-73be-a7a2332d57a2","2004-05-01","2016-07-01",NA,"66b01abe-71a4-6943-5d8d-669e2b775998","1994-01-01","2016-08-08",NA
"monster","careerbuilder-com",6,1,"0c90ade1-15f1-c498-56b2-612aae41226a","1995-01-01","2017-06-19",NA,"66b01abe-71a4-6943-5d8d-669e2b775998","1994-01-01","2016-08-08",NA
"monster","ziprecruiter",1,1,"0bf726bf-1902-1756-ca9e-a4c8cd6a90a4","2010-03-01",NA,NA,"66b01abe-71a4-6943-5d8d-669e2b775998","1994-01-01","2016-08-08",NA
"moodys-investors-service","factset",4,1,"e9cc1718-6b1e-eff3-8c3d-04bf7f012afe","1978-01-01",NA,NA,"200c9189-b5a5-3e8c-6978-cc067713c3db","1900-01-01",NA,NA
"moodys-investors-service","mcgraw-hill-financial",2,1,"c1f1cd46-0bbf-09c1-8f45-05d2ef75c5f6","1888-01-01",NA,NA,"200c9189-b5a5-3e8c-6978-cc067713c3db","1900-01-01",NA,NA
"moodys-investors-service","factset",4,1,"e9cc1718-6b1e-eff3-8c3d-04bf7f012afe","1978-01-01",NA,NA,"200c9189-b5a5-3e8c-6978-cc067713c3db","1900-01-01",NA,NA
"moodys-investors-service","fitch-ratings",1,1,"58e1e545-335a-8ea0-ab46-fd459ad152fa","1913-12-24",NA,NA,"200c9189-b5a5-3e8c-6978-cc067713c3db","1900-01-01",NA,NA
"moodys-investors-service","dbrs",4,1,"73e64cc7-f3a3-c0c2-ac22-d0a3e6d9e536","1976-01-01",NA,NA,"200c9189-b5a5-3e8c-6978-cc067713c3db","1900-01-01",NA,NA
"moodys-investors-service","uzabase",3,1,"bb63614d-2437-0008-3a07-f2a4e0d31eac","2008-04-01",NA,NA,"200c9189-b5a5-3e8c-6978-cc067713c3db","1900-01-01",NA,NA
"moodys-investors-service","corelogic",5,1,"52ae68e9-248a-8d03-a3d0-f48850911260","1991-01-01",NA,NA,"200c9189-b5a5-3e8c-6978-cc067713c3db","1900-01-01",NA,NA
"moodys-investors-service","morningstar",3,1,"e23053d5-786c-20a6-2bfc-9c979339d475","1984-01-01",NA,NA,"200c9189-b5a5-3e8c-6978-cc067713c3db","1900-01-01",NA,NA
"moodys-investors-service","equifax",5,1,"4248ffc8-f4fb-8d83-c13e-7fce6c09af74","1899-01-01",NA,NA,"200c9189-b5a5-3e8c-6978-cc067713c3db","1900-01-01",NA,NA
"moog","tradeweb",8,1,"f995acff-d063-e519-f36d-28293b4c82d6","1997-01-01",NA,NA,"16e46ddc-9dbd-f34d-de48-bd09fc2a3232","1951-01-01",NA,NA
"moog","mts-systems",1,1,"7585f8de-cebf-1584-424e-a0129971ab3f","1963-01-01",NA,NA,"16e46ddc-9dbd-f34d-de48-bd09fc2a3232","1951-01-01",NA,NA
"morgan-motor","caterhamcars",7,1,"e236b17d-ba58-4fc6-af33-c9723f478a67","1973-01-01",NA,NA,"405fe7ad-8f02-4731-9b28-1cd0a4e82030","1909-05-01",NA,NA
"morgan-motor","arielmotor",2,1,"6c8067fd-9646-41c5-a05b-a1cb0ec78b45","2001-01-01",NA,NA,"405fe7ad-8f02-4731-9b28-1cd0a4e82030","1909-05-01",NA,NA
"morgan-motor","koenigsegg",7,1,"fa5bef75-a1be-7145-f37b-b3ba032c07d0","1994-01-01",NA,NA,"405fe7ad-8f02-4731-9b28-1cd0a4e82030","1909-05-01",NA,NA
"morningstar","factset",2,1,"e9cc1718-6b1e-eff3-8c3d-04bf7f012afe","1978-01-01",NA,NA,"e23053d5-786c-20a6-2bfc-9c979339d475","1984-01-01",NA,NA
"morningstar","factset",2,1,"e9cc1718-6b1e-eff3-8c3d-04bf7f012afe","1978-01-01",NA,NA,"e23053d5-786c-20a6-2bfc-9c979339d475","1984-01-01",NA,NA
"morningstar","dbrs",6,1,"73e64cc7-f3a3-c0c2-ac22-d0a3e6d9e536","1976-01-01",NA,NA,"e23053d5-786c-20a6-2bfc-9c979339d475","1984-01-01",NA,NA
"morningstar","equifax",7,1,"4248ffc8-f4fb-8d83-c13e-7fce6c09af74","1899-01-01",NA,NA,"e23053d5-786c-20a6-2bfc-9c979339d475","1984-01-01",NA,NA
"morningstar","moodys-investors-service",4,1,"200c9189-b5a5-3e8c-6978-cc067713c3db","1900-01-01",NA,NA,"e23053d5-786c-20a6-2bfc-9c979339d475","1984-01-01",NA,NA
"morningstar","fitch-ratings",2,1,"58e1e545-335a-8ea0-ab46-fd459ad152fa","1913-12-24",NA,NA,"e23053d5-786c-20a6-2bfc-9c979339d475","1984-01-01",NA,NA
"morningstar","corelogic",6,1,"52ae68e9-248a-8d03-a3d0-f48850911260","1991-01-01",NA,NA,"e23053d5-786c-20a6-2bfc-9c979339d475","1984-01-01",NA,NA
"morningstar","uzabase",7,1,"bb63614d-2437-0008-3a07-f2a4e0d31eac","2008-04-01",NA,NA,"e23053d5-786c-20a6-2bfc-9c979339d475","1984-01-01",NA,NA
"motor","alldata",1,1,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA,"475eda60-3bb6-4dfd-9bb2-bd589f7c90ca","1903-01-01",NA,NA
"motor","identifix",4,1,"993cd2ad-f0a1-403e-a6d0-97dfa3d7fcf7","1987-01-01",NA,NA,"475eda60-3bb6-4dfd-9bb2-bd589f7c90ca","1903-01-01",NA,NA
"motor","alldata",1,1,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA,"475eda60-3bb6-4dfd-9bb2-bd589f7c90ca","1903-01-01",NA,NA
"motor","motor",4,1,"475eda60-3bb6-4dfd-9bb2-bd589f7c90ca","1903-01-01",NA,NA,"475eda60-3bb6-4dfd-9bb2-bd589f7c90ca","1903-01-01",NA,NA
"motor","snapon",8,1,"ed395bac-1554-405b-a10d-aff1e57a8c26","1920-01-01",NA,NA,"475eda60-3bb6-4dfd-9bb2-bd589f7c90ca","1903-01-01",NA,NA
"motor","alldata",1,1,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA,"475eda60-3bb6-4dfd-9bb2-bd589f7c90ca","1903-01-01",NA,NA
"motor","mitchell1",4,1,"9e8bbc50-db79-4543-a9bb-b644ce5ea157","1918-01-01",NA,NA,"475eda60-3bb6-4dfd-9bb2-bd589f7c90ca","1903-01-01",NA,NA
"motor","solera",5,1,"808377d0-a973-404d-909e-111ab0a432ee","2005-01-01",NA,NA,"475eda60-3bb6-4dfd-9bb2-bd589f7c90ca","1903-01-01",NA,NA
"motor","winworks",4,1,"c2e2d59c-8b5a-40f1-bcda-eb5c981ac80c","1993-01-01",NA,NA,"475eda60-3bb6-4dfd-9bb2-bd589f7c90ca","1903-01-01",NA,NA
"motor","rowriter",6,1,"a8c128d0-2807-41d3-8803-114508aba43c","1977-01-01",NA,NA,"475eda60-3bb6-4dfd-9bb2-bd589f7c90ca","1903-01-01",NA,NA
"motor","alldata",1,1,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA,"475eda60-3bb6-4dfd-9bb2-bd589f7c90ca","1903-01-01",NA,NA
"motorcarsofstuart","mikeerdmantoyota",8,1,"b8bbf19b-196e-4eb6-ad45-0f04876df652","2014-01-01",NA,NA,"0a9e5fa9-5bb2-4322-8a1e-381543a285f5","1961-01-01",NA,NA
"motorcarsofstuart","mikeauto",7,1,"d8d83e43-9f27-4449-8f32-dfa59f53d058","1994-01-01",NA,NA,"0a9e5fa9-5bb2-4322-8a1e-381543a285f5","1961-01-01",NA,NA
"motorcarsofstuart","offleaseonly",1,1,"e36b7f7d-f023-4f0e-ac84-17d1e42ac20b","1992-01-01",NA,NA,"0a9e5fa9-5bb2-4322-8a1e-381543a285f5","1961-01-01",NA,NA
"motorcarsofstuart","diamond2autosales",1,1,"e4b60037-9dd5-4a2f-ae35-0868817fd116","1991-01-01",NA,NA,"0a9e5fa9-5bb2-4322-8a1e-381543a285f5","1961-01-01",NA,NA
"motorcarsofstuart","coralspringsautomall",2,1,"243fa47e-d951-4865-9afc-8c91131f48ed","2014-01-01",NA,NA,"0a9e5fa9-5bb2-4322-8a1e-381543a285f5","1961-01-01",NA,NA
"motorcarsofstuart","auto-broker-jax",1,1,"3046cf85-ac1f-4bd7-8899-d80a5665c835","2013-01-01",NA,NA,"0a9e5fa9-5bb2-4322-8a1e-381543a285f5","1961-01-01",NA,NA
"movius-interactive","eka-software-solutions",3,1,"86fd8344-b427-b5d9-3c51-c8898f5f9dc8","2004-01-01",NA,NA,"851ea374-f095-f087-32fb-6f751bb21dbb","1999-01-01",NA,NA
"movius-interactive","openlink",6,1,"02a00ce0-6112-4960-e749-466038a9657b","1992-01-01","2018-02-02",NA,"851ea374-f095-f087-32fb-6f751bb21dbb","1999-01-01",NA,NA
"movius-interactive","allegro-development-corporation",7,1,"fc8af427-e7fe-3124-33f3-5e95f0aabafb","1984-01-01","2008-02-01",NA,"851ea374-f095-f087-32fb-6f751bb21dbb","1999-01-01",NA,NA
"movius-interactive","datagenic",5,1,"c9ebf239-7f37-7eb7-50b6-5fd78ebbcd91","2002-01-01","2017-10-04",NA,"851ea374-f095-f087-32fb-6f751bb21dbb","1999-01-01",NA,NA
"movius-interactive","marketview",5,1,"676907c0-ecae-3341-aab1-233947c1325a","1994-01-01","2016-10-10",NA,"851ea374-f095-f087-32fb-6f751bb21dbb","1999-01-01",NA,NA
"mpr","universal",6,1,"4a7a7b01-adf8-4599-a346-3919c00778f1","1912-01-01",NA,NA,"c84887d7-2bbd-4b24-ab0b-0d3bb698a4d5",NA,NA,NA
"mpr","jerry-zhou",3,1,"804ab1b1-c58c-4cd5-9b99-2b773bfc7fe8",NA,NA,NA,"c84887d7-2bbd-4b24-ab0b-0d3bb698a4d5",NA,NA,NA
"msci","factset",1,1,"e9cc1718-6b1e-eff3-8c3d-04bf7f012afe","1978-01-01",NA,NA,"319c11a6-6cef-92d1-a7b3-c113e11bac16","1998-01-01",NA,NA
"msci","factset",1,1,"e9cc1718-6b1e-eff3-8c3d-04bf7f012afe","1978-01-01",NA,NA,"319c11a6-6cef-92d1-a7b3-c113e11bac16","1998-01-01",NA,NA
"msci","fitch-ratings",7,1,"58e1e545-335a-8ea0-ab46-fd459ad152fa","1913-12-24",NA,NA,"319c11a6-6cef-92d1-a7b3-c113e11bac16","1998-01-01",NA,NA
"msci","morningstar",1,1,"e23053d5-786c-20a6-2bfc-9c979339d475","1984-01-01",NA,NA,"319c11a6-6cef-92d1-a7b3-c113e11bac16","1998-01-01",NA,NA
"msci","moodys-investors-service",8,1,"200c9189-b5a5-3e8c-6978-cc067713c3db","1900-01-01",NA,NA,"319c11a6-6cef-92d1-a7b3-c113e11bac16","1998-01-01",NA,NA
"mspark","mct",5,1,"70bd8a86-093d-8926-5812-5de7dac31b9d","2012-06-01",NA,NA,"e9271538-6d8a-4950-a2e0-2b8e1ad300a5","1988-01-01",NA,NA
"mspark","valassis",7,1,"ba10c9d2-4d66-da23-60f7-d7515da16987","1970-01-01","2013-12-18",NA,"e9271538-6d8a-4950-a2e0-2b8e1ad300a5","1988-01-01",NA,NA
"mspark","iwco-direct",2,1,"8b77b552-30da-7755-6b67-87bcc3ae327a","1969-01-01","2017-12-18",NA,"e9271538-6d8a-4950-a2e0-2b8e1ad300a5","1988-01-01",NA,NA
"mts-systems","tradeweb",4,1,"f995acff-d063-e519-f36d-28293b4c82d6","1997-01-01",NA,NA,"7585f8de-cebf-1584-424e-a0129971ab3f","1963-01-01",NA,NA
"mts-systems","trueex",4,1,"64f3a018-cf80-3d91-a838-c7df66fb6d12","2010-01-01",NA,NA,"7585f8de-cebf-1584-424e-a0129971ab3f","1963-01-01",NA,NA
"mtv-networks","g-g-fitness-equipment",4,1,"636b88f2-d0d8-4165-a547-f2af68c1436d",NA,NA,NA,"7d4f8bf9-8f49-3961-381c-c071cceadb22","1984-01-01","1985-08-27",NA
"mtv-networks","vh1",2,1,"bb30de95-ecc8-35ea-9163-e5f675357af2","1985-01-01",NA,NA,"7d4f8bf9-8f49-3961-381c-c071cceadb22","1984-01-01","1985-08-27",NA
"mtv-networks","fox-interactive-media",5,1,"d70777cc-14bd-2416-0692-5a483781b78b","1979-06-01",NA,NA,"7d4f8bf9-8f49-3961-381c-c071cceadb22","1984-01-01","1985-08-27",NA
"mudlick-mail","mspark",3,1,"e9271538-6d8a-4950-a2e0-2b8e1ad300a5","1988-01-01",NA,NA,"20eb6f18-d49a-428e-ab7f-2687ca3eb769","2008-01-01","2018-02-14",NA
"mudlick-mail","iwco-direct",7,1,"8b77b552-30da-7755-6b67-87bcc3ae327a","1969-01-01","2017-12-18",NA,"20eb6f18-d49a-428e-ab7f-2687ca3eb769","2008-01-01","2018-02-14",NA
"murex","ss-c-technologies",7,1,"2ede1462-35d4-6138-c1be-14c9853fcb70","1986-01-01","2005-07-27",NA,"d7a4fa4c-e547-512f-d8b4-3d0a560601af","1986-01-01",NA,NA
"murex","calypso-technology",1,1,"60e43210-a91a-f9fd-5a2f-1a3dcfebe5a9","1997-01-01","2016-04-19",NA,"d7a4fa4c-e547-512f-d8b4-3d0a560601af","1986-01-01",NA,NA
"murex","broadridge",8,1,"9aec1f0b-13db-ca09-2185-d93605448f0c","1962-01-01",NA,NA,"d7a4fa4c-e547-512f-d8b4-3d0a560601af","1986-01-01",NA,NA
"murex","rm-plc",4,1,"046f6201-e1f8-8b21-52fb-881b074b90a8","1973-01-01",NA,NA,"d7a4fa4c-e547-512f-d8b4-3d0a560601af","1986-01-01",NA,NA
"murex","clearserve",7,1,"cd3d4955-6f49-3a6e-71f8-eb9d03b3c9ec","2012-01-01",NA,NA,"d7a4fa4c-e547-512f-d8b4-3d0a560601af","1986-01-01",NA,NA
"murex","starcompliance",5,1,"084d826d-4b80-44e2-a58d-501e3b4a7f0c","1999-01-01",NA,NA,"d7a4fa4c-e547-512f-d8b4-3d0a560601af","1986-01-01",NA,NA
"murex","derivative-path-inc",5,1,"04da10f9-03a5-cbdc-ff29-c4b3e03b3e83","2013-05-13",NA,NA,"d7a4fa4c-e547-512f-d8b4-3d0a560601af","1986-01-01",NA,NA
"murex","avaloq-2",6,1,"9f8e7a12-37c2-45eb-bf24-9fd6390e5820","1991-01-01",NA,NA,"d7a4fa4c-e547-512f-d8b4-3d0a560601af","1986-01-01",NA,NA
"murex","ion-group",1,1,"fa8af6a1-a2f1-4fc4-a47a-1837f17b17ab","1998-01-01",NA,NA,"d7a4fa4c-e547-512f-d8b4-3d0a560601af","1986-01-01",NA,NA
"murex","misys",3,1,"7de47a13-384b-40a8-91e9-1c8b6746514c","1979-01-01","2017-06-14",NA,"d7a4fa4c-e547-512f-d8b4-3d0a560601af","1986-01-01",NA,NA
"murex","sungard",6,1,"0b596b2d-44b6-8f5c-4181-5ffa3f2ad78a","1982-01-01","2015-08-12",NA,"d7a4fa4c-e547-512f-d8b4-3d0a560601af","1986-01-01",NA,NA
"murex","risk-focus",1,1,"8bd6c504-17e2-8eb8-f171-f60287c894cd","2004-01-01",NA,NA,"d7a4fa4c-e547-512f-d8b4-3d0a560601af","1986-01-01",NA,NA
"mxi","rusada",3,1,"ef2ece08-27c4-4fe7-b3a7-bc393ddd081c","1987-01-01",NA,NA,"92456668-014d-4a57-b9d1-93a18f3ef3b5","1996-01-01",NA,NA
"mxi","ramco",3,1,"42951fbe-cc37-4c3b-bdc7-eebdd2a30e0a","1992-01-01",NA,NA,"92456668-014d-4a57-b9d1-93a18f3ef3b5","1996-01-01",NA,NA
"mxi","infor",8,1,"8760b44b-bfdf-bfbb-2a73-42c13a8fa8f2","2002-05-30",NA,NA,"92456668-014d-4a57-b9d1-93a18f3ef3b5","1996-01-01",NA,NA
"mydealerservice","xtime",5,1,"a0bb82c3-d6fd-b1b7-e17d-4a60e0b4f003","1999-01-01",NA,NA,"909a2754-9e81-41aa-a7c0-c4fa184301d4","2012-01-01",NA,NA
"mydealerservice","mykaarma",7,1,"3e946042-cd95-4be3-bf54-beb477f7d8ae","2012-01-01",NA,NA,"909a2754-9e81-41aa-a7c0-c4fa184301d4","2012-01-01",NA,NA
"mykaarma","xtime",6,1,"a0bb82c3-d6fd-b1b7-e17d-4a60e0b4f003","1999-01-01",NA,NA,"3e946042-cd95-4be3-bf54-beb477f7d8ae","2012-01-01",NA,NA
"mykaarma","mydealerservice",1,1,"909a2754-9e81-41aa-a7c0-c4fa184301d4","2012-01-01",NA,NA,"3e946042-cd95-4be3-bf54-beb477f7d8ae","2012-01-01",NA,NA
"napaonline","carbodysupplies",2,1,"ec1eea84-317e-478f-9b5b-7bf5a895bc90","1991-01-01",NA,NA,"b13e569d-b58d-40c8-8896-8a205c811373","1925-01-01",NA,NA
"napaonline","partsauthority",2,1,"ea1f1a33-2020-47c1-b7d9-cd6e21c60d02","1972-01-01",NA,NA,"b13e569d-b58d-40c8-8896-8a205c811373","1925-01-01",NA,NA
"napaonline","autozone",4,1,"9b0c19a1-2fb5-e280-a910-3d11ce34dc69","1979-01-01",NA,NA,"b13e569d-b58d-40c8-8896-8a205c811373","1925-01-01",NA,NA
"napaonline","advanceautoparts",4,1,"448d906a-4482-485f-b263-c23c1957fa05","1932-01-01",NA,NA,"b13e569d-b58d-40c8-8896-8a205c811373","1925-01-01",NA,NA
"napster","guvera",7,1,"cf509a4d-499f-25b4-9094-141fc9513155","2008-01-01",NA,"2017-05-15","7b23c3e3-1e26-562a-8e84-fec1cbc5b472","1999-06-01","2012-01-26",NA
"napster","pandora",4,1,"aeec75a9-d7a3-71e6-94ff-4e5ce16b4d0d","2000-01-03",NA,NA,"7b23c3e3-1e26-562a-8e84-fec1cbc5b472","1999-06-01","2012-01-26",NA
"napster","spotify",6,1,"022417b5-4980-6c54-0f3c-6736bbbb1a5e","2006-07-14",NA,NA,"7b23c3e3-1e26-562a-8e84-fec1cbc5b472","1999-06-01","2012-01-26",NA
"napster","tidal",6,1,"6752af98-d1b9-855d-b648-2448e82c3ea9","2014-01-01",NA,NA,"7b23c3e3-1e26-562a-8e84-fec1cbc5b472","1999-06-01","2012-01-26",NA
"napster","deezer",7,1,"88ef95ac-cde4-ac9e-fe06-29a167ba46ab","2006-08-01",NA,NA,"7b23c3e3-1e26-562a-8e84-fec1cbc5b472","1999-06-01","2012-01-26",NA
"napster","sirius",8,1,"abf527f3-3065-3e2b-a064-8e5486c236de","1990-01-01",NA,NA,"7b23c3e3-1e26-562a-8e84-fec1cbc5b472","1999-06-01","2012-01-26",NA
"nationswell","fast-company",4,1,"2f7a96b5-c8dc-d611-90d5-d306c3d1e1d2","1995-01-01",NA,NA,"22d75e8e-9587-45a7-bd21-99f130cbf4f1","2013-01-01",NA,NA
"nbc","cbs-corporation",4,1,"cd19ea0d-745c-e3b6-d819-30b91caf8ebb","1928-01-01",NA,NA,"6f5269ca-268f-41ed-9696-1f26e5810029","2004-01-01",NA,NA
"nbcuniversal","viacom",2,1,"4522b60d-0b04-827e-2b6c-6eaf236cf636","1971-01-01",NA,NA,"a4aa27bd-c688-65b1-a02a-4f02d021d958","2004-05-01","2011-01-29",NA
"nbcuniversal","the-walt-disney-company",6,1,"756936c0-c335-f0ae-0a3d-fe26bdff5695","1923-10-16",NA,NA,"a4aa27bd-c688-65b1-a02a-4f02d021d958","2004-05-01","2011-01-29",NA
"nbcuniversal","disney-abc-television-group",1,1,"67bfd456-697d-7ffc-933c-775d3727dc29","1985-01-01",NA,NA,"a4aa27bd-c688-65b1-a02a-4f02d021d958","2004-05-01","2011-01-29",NA
"nbcuniversal","a-e-television-networks",4,1,"726caeff-2eff-594c-4eb6-dec076a6e9b4","1984-02-01",NA,NA,"a4aa27bd-c688-65b1-a02a-4f02d021d958","2004-05-01","2011-01-29",NA
"nbcuniversal","turner-broadcasting",2,1,"74f2e7d5-412e-2305-ded9-946728a6502a","1970-01-01","1996-09-23",NA,"a4aa27bd-c688-65b1-a02a-4f02d021d958","2004-05-01","2011-01-29",NA
"nbcuniversal","discovery-inc",6,1,"bdb1022b-10ae-4f8e-b6c9-a79b026d6c4e","1985-06-17",NA,NA,"a4aa27bd-c688-65b1-a02a-4f02d021d958","2004-05-01","2011-01-29",NA
"nbcuniversal","21st-century-fox",4,1,"ddfe6b91-4541-7f5c-7d6a-724f75c98088","2013-06-28","2017-12-14",NA,"a4aa27bd-c688-65b1-a02a-4f02d021d958","2004-05-01","2011-01-29",NA
"nbcuniversal","g-g-fitness-equipment",8,1,"636b88f2-d0d8-4165-a547-f2af68c1436d",NA,NA,NA,"a4aa27bd-c688-65b1-a02a-4f02d021d958","2004-05-01","2011-01-29",NA
"ncr","arca",5,1,"bfbf9f41-152e-894d-ade2-2f975bd6725c","1998-01-01",NA,NA,"dc7e0a9d-2dfc-3398-7790-50121b13e851","1884-01-01",NA,NA
"ncr","wincor-nixdorf",1,1,"34d2fad0-b64a-42cf-9527-688e70228392","1952-01-01",NA,NA,"dc7e0a9d-2dfc-3398-7790-50121b13e851","1884-01-01",NA,NA
"ncr","tidel",2,1,"a1eb5df3-2007-46aa-9820-ae639cb208f7","1978-01-01",NA,NA,"dc7e0a9d-2dfc-3398-7790-50121b13e851","1884-01-01",NA,NA
"nejm-group","bmj-group",4,1,"d43b13c6-94c2-66ef-f9eb-01a12005ac14","1840-10-03",NA,NA,"3cd7b9a4-d8f3-480f-8a6d-8830630476a9","1812-01-01",NA,NA
"net-rx","inmar",3,1,"d139bb7c-3d80-6664-34a6-b88698152c10","1980-01-01","2017-04-04",NA,"66b08c05-edad-41bc-8101-2f2cd03768dc",NA,NA,NA
"netflix","warner-bros",5,1,"4bc68929-b0bb-b5b1-2da7-775569d4233d","1918-04-04",NA,NA,"3a7ec450-5422-1553-6c6a-4b28f6d4a17c","1997-01-01",NA,NA
"netflix","a-e-television-networks",8,1,"726caeff-2eff-594c-4eb6-dec076a6e9b4","1984-02-01",NA,NA,"3a7ec450-5422-1553-6c6a-4b28f6d4a17c","1997-01-01",NA,NA
"netflix","dish-network",4,1,"b86db88a-10c4-0bdd-b470-614de0e2632d","1980-01-01",NA,NA,"3a7ec450-5422-1553-6c6a-4b28f6d4a17c","1997-01-01",NA,NA
"netflix","bright-house-networks",6,1,"fd5d047e-2a57-b296-539b-f5facc6ed48f","1981-01-01","2015-03-31",NA,"3a7ec450-5422-1553-6c6a-4b28f6d4a17c","1997-01-01",NA,NA
"netflix","hulu",5,1,"e4f41fbf-eea3-2db9-0c69-cd16f5cfc0e9","2007-03-01",NA,NA,"3a7ec450-5422-1553-6c6a-4b28f6d4a17c","1997-01-01",NA,NA
"netflix","starz",4,1,"8d7a5f38-b9e2-7f12-4c4a-fa299f75ab2d","1991-01-01","2016-06-30",NA,"3a7ec450-5422-1553-6c6a-4b28f6d4a17c","1997-01-01",NA,NA
"netflix","directv",1,1,"47b07ea7-f188-15eb-2df6-d6aad2a52871","1990-01-01","2015-07-24",NA,"3a7ec450-5422-1553-6c6a-4b28f6d4a17c","1997-01-01",NA,NA
"netflix","nbcuniversal",8,1,"a4aa27bd-c688-65b1-a02a-4f02d021d958","2004-05-01","2011-01-29",NA,"3a7ec450-5422-1553-6c6a-4b28f6d4a17c","1997-01-01",NA,NA
"netflix","21st-century-fox",6,1,"ddfe6b91-4541-7f5c-7d6a-724f75c98088","2013-06-28","2017-12-14",NA,"3a7ec450-5422-1553-6c6a-4b28f6d4a17c","1997-01-01",NA,NA
"netflix","produ",7,1,"df99a450-d695-4fad-954c-1a03f90a8b3a","1989-01-01",NA,NA,"3a7ec450-5422-1553-6c6a-4b28f6d4a17c","1997-01-01",NA,NA
"netsuite","infor",5,1,"8760b44b-bfdf-bfbb-2a73-42c13a8fa8f2","2002-05-30",NA,NA,"9402f169-bc93-0870-03f9-8baa654aab2c","1998-01-01",NA,NA
"netsuite","epicor",2,1,"9bd4015f-c11b-2eec-c85a-639aac6535bb","1972-01-01",NA,NA,"9402f169-bc93-0870-03f9-8baa654aab2c","1998-01-01",NA,NA
"netsuite","kenandy",7,1,"ef9427d1-e64d-b6c5-ebf7-233c6c29dc9b","2010-01-01",NA,NA,"9402f169-bc93-0870-03f9-8baa654aab2c","1998-01-01",NA,NA
"netsuite","dealerteam",8,1,"04b77a5e-efbd-ca1d-2eda-3c5c5656ea57","2012-05-01",NA,NA,"9402f169-bc93-0870-03f9-8baa654aab2c","1998-01-01",NA,NA
"news-america-marketing","insignia-systems",1,1,"e070a25f-0005-898a-3292-379cc5439723","1990-01-01",NA,NA,"0243bd36-aeec-ed7f-261d-256b87c07ff8","1988-01-01",NA,NA
"news-america-marketing","valassis",1,1,"ba10c9d2-4d66-da23-60f7-d7515da16987","1970-01-01","2013-12-18",NA,"0243bd36-aeec-ed7f-261d-256b87c07ff8","1988-01-01",NA,NA
